TIME_ID,DAY_NAME,DAY_NUMBER_IN_WEEK,DAY_NUMBER_IN_MONTH,CALENDAR_WEEK_NUMBER,FISCAL_WEEK_NUMBER,WEEK_ENDING_DAY,WEEK_ENDING_DAY_ID,CALENDAR_MONTH_NUMBER,FISCAL_MONTH_NUMBER,CALENDAR_MONTH_DESC,CALENDAR_MONTH_ID,FISCAL_MONTH_DESC,FISCAL_MONTH_ID,DAYS_IN_CAL_MONTH,DAYS_IN_FIS_MONTH,END_OF_CAL_MONTH,END_OF_FIS_MONTH,CALENDAR_MONTH_NAME,FISCAL_MONTH_NAME,CALENDAR_QUARTER_DESC,CALENDAR_QUARTER_ID,FISCAL_QUARTER_DESC,FISCAL_QUARTER_ID,DAYS_IN_CAL_QUARTER,DAYS_IN_FIS_QUARTER,END_OF_CAL_QUARTER,END_OF_FIS_QUARTER,CALENDAR_QUARTER_NUMBER,FISCAL_QUARTER_NUMBER,CALENDAR_YEAR,CALENDAR_YEAR_ID,FISCAL_YEAR,FISCAL_YEAR_ID,DAYS_IN_CAL_YEAR,DAYS_IN_FIS_YEAR,END_OF_CAL_YEAR,END_OF_FIS_YEAR
20-06-00,Tuesday,2,20,25,25,25-06-00,1631,6,6,2000-06,1701,2000-06,1749,30,28,30-06-00,25-06-00,June,June,2000-02,1778,2000-02,1794,91,91,30-06-00,25-06-00,2,2,2000,1804,2000,1808,366,371,31-12-00,31-12-00
21-06-00,Wednesday,3,21,25,25,25-06-00,1631,6,6,2000-06,1701,2000-06,1749,30,28,30-06-00,25-06-00,June,June,2000-02,1778,2000-02,1794,91,91,30-06-00,25-06-00,2,2,2000,1804,2000,1808,366,371,31-12-00,31-12-00
22-06-00,Thursday,4,22,25,25,25-06-00,1631,6,6,2000-06,1701,2000-06,1749,30,28,30-06-00,25-06-00,June,June,2000-02,1778,2000-02,1794,91,91,30-06-00,25-06-00,2,2,2000,1804,2000,1808,366,371,31-12-00,31-12-00
23-06-00,Friday,5,23,25,25,25-06-00,1631,6,6,2000-06,1701,2000-06,1749,30,28,30-06-00,25-06-00,June,June,2000-02,1778,2000-02,1794,91,91,30-06-00,25-06-00,2,2,2000,1804,2000,1808,366,371,31-12-00,31-12-00
24-06-00,Saturday,6,24,25,25,25-06-00,1631,6,6,2000-06,1701,2000-06,1749,30,28,30-06-00,25-06-00,June,June,2000-02,1778,2000-02,1794,91,91,30-06-00,25-06-00,2,2,2000,1804,2000,1808,366,371,31-12-00,31-12-00
25-06-00,Sunday,7,25,25,25,25-06-00,1631,6,6,2000-06,1701,2000-06,1749,30,28,30-06-00,25-06-00,June,June,2000-02,1778,2000-02,1794,91,91,30-06-00,25-06-00,2,2,2000,1804,2000,1808,366,371,31-12-00,31-12-00
26-06-00,Monday,1,26,26,26,02-07-00,1473,6,7,2000-06,1701,2000-07,1750,30,35,30-06-00,30-07-00,June,July,2000-02,1778,2000-03,1795,91,91,30-06-00,24-09-00,2,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
27-06-00,Tuesday,2,27,26,26,02-07-00,1473,6,7,2000-06,1701,2000-07,1750,30,35,30-06-00,30-07-00,June,July,2000-02,1778,2000-03,1795,91,91,30-06-00,24-09-00,2,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
28-06-00,Wednesday,3,28,26,26,02-07-00,1473,6,7,2000-06,1701,2000-07,1750,30,35,30-06-00,30-07-00,June,July,2000-02,1778,2000-03,1795,91,91,30-06-00,24-09-00,2,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
29-06-00,Thursday,4,29,26,26,02-07-00,1473,6,7,2000-06,1701,2000-07,1750,30,35,30-06-00,30-07-00,June,July,2000-02,1778,2000-03,1795,91,91,30-06-00,24-09-00,2,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
30-06-00,Friday,5,30,26,26,02-07-00,1473,6,7,2000-06,1701,2000-07,1750,30,35,30-06-00,30-07-00,June,July,2000-02,1778,2000-03,1795,91,91,30-06-00,24-09-00,2,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
01-07-00,Saturday,6,1,26,26,02-07-00,1473,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
02-07-00,Sunday,7,2,26,26,02-07-00,1473,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
03-07-00,Monday,1,3,27,27,09-07-00,1522,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
04-07-00,Tuesday,2,4,27,27,09-07-00,1522,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
05-07-00,Wednesday,3,5,27,27,09-07-00,1522,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
06-07-00,Thursday,4,6,27,27,09-07-00,1522,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
07-07-00,Friday,5,7,27,27,09-07-00,1522,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
08-07-00,Saturday,6,8,27,27,09-07-00,1522,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
09-07-00,Sunday,7,9,27,27,09-07-00,1522,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
10-07-00,Monday,1,10,28,28,16-07-00,1570,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
11-07-00,Tuesday,2,11,28,28,16-07-00,1570,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
12-07-00,Wednesday,3,12,28,28,16-07-00,1570,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
13-07-00,Thursday,4,13,28,28,16-07-00,1570,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
14-07-00,Friday,5,14,28,28,16-07-00,1570,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
15-07-00,Saturday,6,15,28,28,16-07-00,1570,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
16-07-00,Sunday,7,16,28,28,16-07-00,1570,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
17-07-00,Monday,1,17,29,29,23-07-00,1618,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
18-07-00,Tuesday,2,18,29,29,23-07-00,1618,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
19-07-00,Wednesday,3,19,29,29,23-07-00,1618,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
20-07-00,Thursday,4,20,29,29,23-07-00,1618,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
21-07-00,Friday,5,21,29,29,23-07-00,1618,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
22-07-00,Saturday,6,22,29,29,23-07-00,1618,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
23-07-00,Sunday,7,23,29,29,23-07-00,1618,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
24-07-00,Monday,1,24,30,30,30-07-00,1665,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
25-07-00,Tuesday,2,25,30,30,30-07-00,1665,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
26-07-00,Wednesday,3,26,30,30,30-07-00,1665,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
27-07-00,Thursday,4,27,30,30,30-07-00,1665,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
28-07-00,Friday,5,28,30,30,30-07-00,1665,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
29-07-00,Saturday,6,29,30,30,30-07-00,1665,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
30-07-00,Sunday,7,30,30,30,30-07-00,1665,7,7,2000-07,1702,2000-07,1750,31,35,31-07-00,30-07-00,July,July,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
31-07-00,Monday,1,31,31,31,06-08-00,1497,7,8,2000-07,1702,2000-08,1751,31,28,31-07-00,27-08-00,July,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
01-08-00,Tuesday,2,1,31,31,06-08-00,1497,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
02-08-00,Wednesday,3,2,31,31,06-08-00,1497,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
03-08-00,Thursday,4,3,31,31,06-08-00,1497,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
04-08-00,Friday,5,4,31,31,06-08-00,1497,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
05-08-00,Saturday,6,5,31,31,06-08-00,1497,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
06-08-00,Sunday,7,6,31,31,06-08-00,1497,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
07-08-00,Monday,1,7,32,32,13-08-00,1546,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
08-08-00,Tuesday,2,8,32,32,13-08-00,1546,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
09-08-00,Wednesday,3,9,32,32,13-08-00,1546,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
10-08-00,Thursday,4,10,32,32,13-08-00,1546,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
11-08-00,Friday,5,11,32,32,13-08-00,1546,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
12-08-00,Saturday,6,12,32,32,13-08-00,1546,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
13-08-00,Sunday,7,13,32,32,13-08-00,1546,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
14-08-00,Monday,1,14,33,33,20-08-00,1594,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
15-08-00,Tuesday,2,15,33,33,20-08-00,1594,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
16-08-00,Wednesday,3,16,33,33,20-08-00,1594,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
17-08-00,Thursday,4,17,33,33,20-08-00,1594,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
18-08-00,Friday,5,18,33,33,20-08-00,1594,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
19-08-00,Saturday,6,19,33,33,20-08-00,1594,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
20-08-00,Sunday,7,20,33,33,20-08-00,1594,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
21-08-00,Monday,1,21,34,34,27-08-00,1642,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
22-08-00,Tuesday,2,22,34,34,27-08-00,1642,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
23-08-00,Wednesday,3,23,34,34,27-08-00,1642,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
24-08-00,Thursday,4,24,34,34,27-08-00,1642,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
25-08-00,Friday,5,25,34,34,27-08-00,1642,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
26-08-00,Saturday,6,26,34,34,27-08-00,1642,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
27-08-00,Sunday,7,27,34,34,27-08-00,1642,8,8,2000-08,1703,2000-08,1751,31,28,31-08-00,27-08-00,August,August,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
28-08-00,Monday,1,28,35,35,03-09-00,1481,8,9,2000-08,1703,2000-09,1752,31,28,31-08-00,24-09-00,August,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
29-08-00,Tuesday,2,29,35,35,03-09-00,1481,8,9,2000-08,1703,2000-09,1752,31,28,31-08-00,24-09-00,August,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
30-08-00,Wednesday,3,30,35,35,03-09-00,1481,8,9,2000-08,1703,2000-09,1752,31,28,31-08-00,24-09-00,August,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
31-08-00,Thursday,4,31,35,35,03-09-00,1481,8,9,2000-08,1703,2000-09,1752,31,28,31-08-00,24-09-00,August,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
01-09-00,Friday,5,1,35,35,03-09-00,1481,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
02-09-00,Saturday,6,2,35,35,03-09-00,1481,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
03-09-00,Sunday,7,3,35,35,03-09-00,1481,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
04-09-00,Monday,1,4,36,36,10-09-00,1530,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
05-09-00,Tuesday,2,5,36,36,10-09-00,1530,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
06-09-00,Wednesday,3,6,36,36,10-09-00,1530,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
07-09-00,Thursday,4,7,36,36,10-09-00,1530,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
08-09-00,Friday,5,8,36,36,10-09-00,1530,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
09-09-00,Saturday,6,9,36,36,10-09-00,1530,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
10-09-00,Sunday,7,10,36,36,10-09-00,1530,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
11-09-00,Monday,1,11,37,37,17-09-00,1578,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
12-09-00,Tuesday,2,12,37,37,17-09-00,1578,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
13-09-00,Wednesday,3,13,37,37,17-09-00,1578,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
14-09-00,Thursday,4,14,37,37,17-09-00,1578,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
15-09-00,Friday,5,15,37,37,17-09-00,1578,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
16-09-00,Saturday,6,16,37,37,17-09-00,1578,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
17-09-00,Sunday,7,17,37,37,17-09-00,1578,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
18-09-00,Monday,1,18,38,38,24-09-00,1626,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
19-09-00,Tuesday,2,19,38,38,24-09-00,1626,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
20-09-00,Wednesday,3,20,38,38,24-09-00,1626,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
21-09-00,Thursday,4,21,38,38,24-09-00,1626,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
22-09-00,Friday,5,22,38,38,24-09-00,1626,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
23-09-00,Saturday,6,23,38,38,24-09-00,1626,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
24-09-00,Sunday,7,24,38,38,24-09-00,1626,9,9,2000-09,1704,2000-09,1752,30,28,30-09-00,24-09-00,September,September,2000-03,1779,2000-03,1795,92,91,30-09-00,24-09-00,3,3,2000,1804,2000,1808,366,371,31-12-00,31-12-00
25-09-00,Monday,1,25,39,39,01-10-00,1468,9,10,2000-09,1704,2000-10,1753,30,35,30-09-00,29-10-00,September,October,2000-03,1779,2000-04,1796,92,98,30-09-00,31-12-00,3,4,2000,1804,2000,1808,366,371,31-12-00,31-12-00
26-09-00,Tuesday,2,26,39,39,01-10-00,1468,9,10,2000-09,1704,2000-10,1753,30,35,30-09-00,29-10-00,September,October,2000-03,1779,2000-04,1796,92,98,30-09-00,31-12-00,3,4,2000,1804,2000,1808,366,371,31-12-00,31-12-00
27-09-00,Wednesday,3,27,39,39,01-10-00,1468,9,10,2000-09,1704,2000-10,1753,30,35,30-09-00,29-10-00,September,October,2000-03,1779,2000-04,1796,92,98,30-09-00,31-12-00,3,4,2000,1804,2000,1808,366,371,31-12-00,31-12-00
28-09-00,Thursday,4,28,39,39,01-10-00,1468,9,10,2000-09,1704,2000-10,1753,30,35,30-09-00,29-10-00,September,October,2000-03,1779,2000-04,1796,92,98,30-09-00,31-12-00,3,4,2000,1804,2000,1808,366,371,31-12-00,31-12-00
