PROD_ID,TIME_ID,PROMO_ID,CHANNEL_ID,UNIT_COST,UNIT_PRICE
24,08-02-01,999,3,41.34,63.97
24,12-02-01,999,3,41.34,63.97
25,07-02-01,999,3,95.53,119.72
26,02-01-01,999,3,128.52,158.9
26,20-01-01,999,4,123.33,155.72
26,20-03-01,999,2,122.77,159.9
26,12-01-01,999,3,128.52,158.9
26,17-02-01,351,3,126.92,159.07
27,12-03-01,999,3,37.87,46.86
28,20-03-01,999,2,162.24,213.57
28,23-03-01,999,4,165.99,208.05
29,26-03-01,999,3,440.37,553
30,19-02-01,999,2,8.33,8.8
30,19-03-01,999,3,8.38,10.36
30,13-02-01,999,2,8.33,8.8
31,31-01-01,999,2,7.19,9.04
32,23-02-01,999,3,57.29,71.29
32,07-03-01,999,3,57.14,70.71
32,23-03-01,999,4,63.82,71.42
33,30-01-01,999,4,40.3,46.91
35,07-01-01,999,3,43.72,54.65
35,03-02-01,999,3,43.17,54.21
35,10-02-01,999,4,46.02,50.42
35,21-02-01,999,3,43.17,54.21
35,26-03-01,999,2,42.62,54.1
35,08-02-01,999,2,43.72,54.21
36,22-01-01,999,2,29.72,49.71
36,26-01-01,999,4,35.16,43.93
36,19-03-01,999,3,26.7,48.86
36,23-03-01,999,3,26.7,48.86
36,18-02-01,351,3,26.77,49.26
39,19-02-01,999,3,30.54,31.39
39,22-03-01,999,3,30.47,37.7
40,01-03-01,999,3,38.58,47.94
40,09-03-01,999,3,38.58,47.94
41,01-02-01,999,2,39.23,48.07
41,10-02-01,999,3,38.74,48.07
41,09-03-01,999,3,38.65,48.03
41,19-03-01,999,4,39.13,48.03
42,17-01-01,999,2,38.84,48.62
42,29-01-01,999,4,39.33,48.62
42,13-02-01,999,4,39.03,48.19
44,10-02-01,999,2,39.17,48
45,19-01-01,999,3,38.5,47.6
45,25-02-01,999,3,38.01,47.17
46,10-02-01,999,3,19.42,24.64
47,24-02-01,351,3,24.35,29.98
48,30-03-01,999,3,10.06,12.44
113,04-01-01,999,4,20.87,24.9
113,04-02-01,999,3,20.21,24.87
113,21-02-01,999,4,20.71,24.87
113,22-03-01,999,2,19.38,24.72
114,03-01-01,999,3,15.8,20.55
114,14-01-01,999,3,15.8,20.55
114,19-03-01,999,4,18.11,20.97
115,09-02-01,999,2,8.1,9.41
115,23-03-01,999,4,7.99,9.19
117,01-03-01,999,3,7.83,9.75
117,22-03-01,999,4,8.17,9.7
117,30-03-01,999,3,7.83,9.75
117,08-02-01,999,4,8.13,9.71
118,28-01-01,999,3,16,17.36
118,28-03-01,999,3,15.29,17.37
119,26-01-01,999,3,6.18,7.51
119,05-03-01,999,2,5.85,7.46
119,11-03-01,999,2,5.85,7.46
120,09-02-01,999,3,11.47,54.29
120,04-03-01,999,2,10.9,54.13
120,19-03-01,999,3,11.3,54.13
120,26-03-01,999,3,11.3,54.13
120,27-02-01,999,2,11.98,54.29
121,30-01-01,999,2,9.69,11.31
121,04-02-01,351,3,9.72,11.21
121,28-02-01,999,4,9.66,10.87
122,16-01-01,999,4,16.82,20.23
122,10-03-01,999,3,16.57,20.86
122,31-03-01,999,3,16.57,20.86
123,17-01-01,999,3,46.66,57.86
123,16-03-01,999,4,46.54,56.12
124,06-01-01,999,2,16.81,19.01
125,24-02-01,999,2,13.45,16.45
125,29-03-01,999,4,13.41,16.46
126,04-01-01,999,2,24.09,29.95
128,31-01-01,999,4,26.41,31.38
128,05-02-01,999,3,25.28,25.98
128,22-03-01,999,4,26.34,30.9
128,29-03-01,999,2,24.46,31.83
129,17-01-01,999,3,160.5,198.63
129,23-01-01,999,4,165.52,196.64
129,14-02-01,999,3,158.49,162.84
133,15-02-01,351,3,27.4,28.16
135,27-03-01,999,2,41.1,53.53
138,03-01-01,999,4,77.37,145.18
138,16-01-01,999,3,85.11,143.18
139,08-02-01,999,2,17.33,21.03
140,18-02-01,351,3,26.9,33.38
142,08-02-01,999,4,18.08,17.94
143,03-01-01,999,2,17.67,21.59
143,27-03-01,999,4,17.97,21.53
143,27-02-01,351,3,17.49,21.72
144,16-03-01,999,3,6.94,8.14
145,27-03-01,999,2,10.96,12.47
146,14-02-01,999,4,10.87,13.14
147,16-03-01,999,2,6.5,8.26
13,18-01-01,999,3,794.58,1181.94
13,23-01-01,999,2,784.65,1173.97
13,02-02-01,999,3,776.8,1054.74
13,17-02-01,999,2,786.64,1185.17
13,23-02-01,999,2,786.64,1185.17
13,16-03-01,999,2,758.36,1172.59
13,30-03-01,999,4,719.22,1014.06
13,12-01-01,999,3,794.58,1181.94
13,02-02-01,351,3,776.8,1054.74
13,13-02-01,999,4,736.82,1041.4
14,17-01-01,999,3,919.75,1177.86
14,30-01-01,999,3,919.75,1177.86
14,11-02-01,999,3,905.48,1181.36
14,26-02-01,999,3,905.48,1181.36
14,03-01-01,999,2,926.68,1197.8
14,16-01-01,999,2,926.68,1197.8
14,26-01-01,999,4,976.43,1209.55
14,03-02-01,351,3,905.48,1181.36
15,20-01-01,999,3,850.43,973.24
18,16-02-01,999,3,1227.2,1546.87
18,26-02-01,999,2,1255.29,1547.18
15,26-02-01,999,2,833.9,972.97
15,26-02-01,999,3,839.8,969.01
18,02-03-01,999,2,1223.9,1546.24
18,17-03-01,999,3,1224.1,1499.63
18,17-03-01,999,4,1140.96,1434.61
18,23-03-01,999,2,1223.9,1546.24
15,26-03-01,999,3,837.67,959.18
18,03-01-01,999,2,1239.6,1545.78
15,17-02-01,351,3,839.8,969.01
18,25-02-01,999,4,1149.87,1509.7
16,10-02-01,999,2,276.46,307.3
16,10-02-01,999,3,281.44,304.26
16,16-02-01,999,4,254.58,289.05
16,26-02-01,999,2,276.46,307.3
16,10-03-01,999,4,255.86,291.38
16,17-03-01,999,4,255.86,291.38
16,21-02-01,999,4,254.58,289.05
16,23-02-01,999,2,276.46,307.3
17,17-01-01,999,2,1061.32,1252.29
17,17-02-01,999,2,1071.5,1255.17
17,10-03-01,999,2,1038.36,1261.89
17,17-03-01,999,4,1070.81,1261.89
17,23-03-01,999,3,1035.38,1306.82
17,26-03-01,999,2,1038.36,1261.89
17,30-03-01,999,4,1070.81,1261.89
17,03-01-01,999,2,1061.32,1252.29
13,22-02-01,999,4,736.82,1041.4
17,24-02-01,999,2,1071.5,1255.17
17,25-02-01,999,4,1071.96,1255.17
18,26-01-01,999,3,1242.74,1538.01
18,18-03-01,999,4,1140.96,1434.61
18,24-01-01,999,2,1239.6,1545.78
19,10-01-01,999,2,47.87,59.99
19,10-03-01,999,4,49.82,57.9
19,14-03-01,999,2,47.26,59.08
19,19-03-01,999,3,47.75,59.08
19,26-03-01,999,4,49.82,57.9
19,30-03-01,999,4,49.82,57.9
19,14-02-01,351,3,47.87,49.18
19,20-02-01,999,4,49.57,48.2
19,21-02-01,999,2,48.48,49.18
19,25-02-01,351,3,47.87,49.18
20,07-01-01,999,2,500.79,628.89
20,16-01-01,999,2,500.79,628.89
20,23-01-01,999,3,507.13,628.89
20,23-01-01,999,4,507.13,628.89
20,27-01-01,999,3,507.13,628.89
20,07-03-01,999,3,499.53,628.89
20,30-03-01,999,4,505.86,628.89
20,07-02-01,351,3,500.79,628.89
21,20-01-01,999,3,906.81,1080.72
21,26-01-01,999,2,896.55,1091.78
21,14-02-01,999,3,895.47,1066.67
21,20-02-01,999,3,895.47,1066.67
21,26-03-01,999,2,885.21,1072.13
21,30-03-01,999,4,857.44,1055.63
21,02-02-01,351,3,895.47,1066.67
21,24-02-01,999,4,853.15,1061.01
21,28-02-01,999,2,907.9,1077.59
22,07-01-01,999,3,17.65,26.32
22,23-01-01,999,3,17.65,26.32
22,25-01-01,999,3,17.65,26.32
22,30-01-01,999,3,17.65,26.32
22,13-02-01,999,4,21.53,24.28
22,02-03-01,999,4,21.63,24.23
22,03-03-01,999,3,17.39,26.05
22,08-03-01,999,4,21.63,24.23
22,25-03-01,999,3,17.39,26.05
22,30-03-01,999,4,21.63,24.23
22,08-02-01,351,3,17.43,26.11
23,08-01-01,999,2,18.56,23.5
23,10-01-01,999,4,19.94,21.86
23,17-01-01,999,3,18.8,23.5
23,25-01-01,999,3,18.8,23.5
23,08-02-01,999,3,18.56,23.31
23,12-02-01,999,2,18.8,23.31
23,16-02-01,999,4,19.79,21.68
23,17-02-01,999,3,18.56,23.31
23,19-02-01,999,4,19.79,21.68
23,21-02-01,999,3,18.56,23.31
23,23-02-01,999,2,18.8,23.31
23,23-02-01,999,3,18.56,23.31
23,26-02-01,999,2,18.8,23.31
23,26-02-01,999,4,19.79,21.68
23,02-03-01,999,2,18.33,23.27
23,02-03-01,999,3,18.52,23.27
23,07-03-01,999,3,18.52,23.27
23,13-03-01,999,3,18.52,23.27
23,19-03-01,999,2,18.33,23.27
23,25-03-01,999,3,18.52,23.27
23,26-03-01,999,2,18.33,23.27
23,30-03-01,999,3,18.52,23.27
23,08-02-01,999,4,19.79,21.68
23,20-02-01,999,2,18.8,23.31
23,21-02-01,351,3,18.56,23.31
24,10-01-01,999,3,41.86,63.9
24,12-01-01,999,3,41.86,63.9
24,12-01-01,999,4,41.95,64.92
24,13-01-01,999,3,41.86,63.9
24,17-01-01,999,3,41.86,63.9
24,20-01-01,999,2,41,64.28
24,23-01-01,999,3,41.86,63.9
24,03-02-01,999,4,41.63,64.99
24,12-02-01,999,2,41.52,64.35
24,13-02-01,999,4,41.63,64.99
24,14-02-01,999,2,41.52,64.35
24,14-02-01,999,3,41.34,63.97
24,19-02-01,999,3,41.34,63.97
24,21-02-01,999,2,41.52,64.35
24,25-02-01,999,3,41.34,63.97
24,08-03-01,999,2,40.48,64.3
24,17-03-01,999,2,40.48,64.3
24,30-03-01,999,3,41.25,63.92
24,02-02-01,999,4,41.63,64.99
24,12-02-01,351,3,41.34,63.97
24,20-02-01,351,3,41.34,63.97
24,21-02-01,351,3,41.34,63.97
24,23-02-01,999,2,41.52,64.35
25,07-01-01,999,3,96.73,119.58
25,10-01-01,999,2,93.6,120.3
25,17-01-01,999,2,93.6,120.3
25,20-01-01,999,3,96.73,119.58
25,30-01-01,999,3,96.73,119.58
25,03-02-01,999,2,94.78,120.44
25,07-02-01,999,2,94.78,120.44
25,08-02-01,999,4,92.12,117.33
25,16-02-01,999,2,94.78,120.44
25,17-02-01,999,4,92.12,117.33
25,28-02-01,999,3,95.53,119.72
25,08-03-01,999,2,92.4,120.34
25,17-03-01,999,2,92.4,120.34
25,28-03-01,999,2,92.4,120.34
25,30-03-01,999,4,92.59,117.23
25,19-01-01,999,3,96.73,119.58
25,25-01-01,999,2,93.6,120.3
25,10-02-01,351,3,95.53,119.72
25,16-02-01,351,3,95.53,119.72
25,16-02-01,999,4,92.12,117.33
25,21-02-01,999,2,94.78,120.44
25,23-02-01,351,3,95.53,119.72
26,08-01-01,999,2,124.35,159.85
26,10-01-01,999,3,128.52,158.9
26,23-01-01,999,2,124.35,159.85
26,16-02-01,999,3,126.92,159.07
26,17-02-01,999,3,126.92,159.07
26,20-03-01,999,3,126.59,158.95
26,30-03-01,999,3,126.59,158.95
26,21-01-01,999,3,128.52,158.9
26,21-01-01,999,4,123.33,155.72
26,08-02-01,351,3,126.92,159.07
26,13-02-01,351,3,126.92,159.07
26,28-02-01,351,3,126.92,159.07
27,13-01-01,999,4,42.41,47.19
27,20-01-01,999,2,37.58,47
27,21-01-01,999,4,42.41,47.19
27,13-02-01,999,2,38.06,47.52
27,28-02-01,999,4,42.1,47.71
27,08-03-01,999,2,37.1,47.14
27,13-03-01,999,3,37.87,46.86
27,17-03-01,999,3,37.87,46.86
27,25-03-01,999,2,37.1,47.14
27,12-01-01,999,4,42.41,47.19
27,20-02-01,999,2,38.06,47.52
27,21-02-01,351,3,37.97,47.24
27,25-02-01,351,3,37.97,47.24
28,08-01-01,999,4,166.39,206.39
28,17-01-01,999,2,164.32,211.86
28,20-01-01,999,3,169.65,210.6
28,07-02-01,999,3,167.54,210.6
28,23-02-01,999,4,165.15,206.39
28,07-03-01,999,3,167.11,212.3
28,13-03-01,999,4,165.99,208.05
28,20-03-01,999,3,167.11,212.3
28,20-03-01,999,4,165.99,208.05
28,10-02-01,999,4,165.15,206.39
28,21-02-01,999,4,165.15,206.39
29,03-01-01,999,2,440.61,542.36
29,12-01-01,999,3,447.08,554.29
29,18-01-01,999,3,447.08,554.29
29,19-01-01,999,3,447.08,554.29
29,23-01-01,999,3,447.08,554.29
29,28-01-01,999,2,440.61,542.36
29,02-02-01,999,3,441.49,552.62
29,08-02-01,999,3,441.49,552.62
29,08-03-01,999,4,458.98,535.69
29,13-03-01,999,2,435.05,541.1
29,17-03-01,999,3,440.37,553
29,20-03-01,999,2,435.05,541.1
29,26-03-01,999,4,458.98,535.69
29,30-03-01,999,2,435.05,541.1
29,08-01-01,999,3,447.08,554.29
29,21-02-01,999,4,456.67,535.31
30,03-01-01,999,2,8.23,10.73
30,12-01-01,999,3,8.5,10.52
30,17-01-01,999,3,8.5,10.52
30,26-01-01,999,3,8.5,10.52
30,02-02-01,999,3,8.4,8.63
30,03-02-01,999,3,8.4,8.63
30,07-02-01,999,3,8.4,8.63
30,12-02-01,999,4,8.96,8.54
30,14-02-01,999,4,8.96,8.54
30,23-02-01,999,2,8.33,8.8
30,14-01-01,999,4,9.02,10.41
30,16-01-01,999,2,8.23,10.73
30,19-01-01,999,4,9.02,10.41
30,13-02-01,999,4,8.96,8.54
30,20-02-01,999,2,8.33,8.8
31,12-01-01,999,3,7.25,9.04
31,28-01-01,999,3,7.25,9.04
31,28-01-01,999,4,7.33,9.04
31,30-01-01,999,3,7.25,9.04
31,31-01-01,999,3,7.25,9.04
31,07-02-01,999,4,7.3,9.07
31,07-03-01,999,3,7.07,8.96
31,23-03-01,999,3,7.07,8.96
31,26-03-01,999,4,7.25,8.96
32,07-01-01,999,3,58.02,70.49
32,26-01-01,999,2,56.71,70.91
32,30-01-01,999,3,58.02,70.49
32,10-02-01,351,3,57.29,71.29
32,23-02-01,999,4,63.51,72
33,30-01-01,999,2,39.39,46.45
33,07-02-01,999,3,39.72,46.22
33,10-02-01,999,2,39.88,46.5
33,12-02-01,999,4,39.99,46.96
33,14-02-01,999,4,39.99,46.96
33,26-02-01,999,3,39.72,46.22
33,19-03-01,999,2,38.89,46.47
33,23-03-01,999,2,38.89,46.47
33,30-03-01,999,3,39.6,46.19
33,04-02-01,999,2,39.88,46.5
34,03-01-01,999,4,37.65,41.27
34,26-01-01,999,3,35.5,44.38
34,10-02-01,999,3,35.06,44.03
34,12-02-01,999,3,35.06,44.03
34,21-02-01,999,3,35.06,44.03
34,12-03-01,999,3,34.97,43.94
34,23-01-01,999,2,35.06,44.38
34,13-02-01,999,4,37.37,40.95
35,03-01-01,999,2,43.17,54.65
35,03-01-01,999,4,46.37,50.82
35,23-01-01,999,4,46.37,50.82
35,02-02-01,999,3,43.17,54.21
35,10-02-01,999,3,43.17,54.21
35,17-02-01,999,4,46.02,50.42
35,30-03-01,999,3,43.07,54.1
35,20-02-01,999,4,46.02,50.42
36,03-01-01,999,2,29.72,49.71
36,03-01-01,999,3,27.11,49.71
36,03-01-01,999,4,35.16,43.93
36,19-01-01,999,4,35.16,43.93
36,23-01-01,999,4,35.16,43.93
36,26-01-01,999,2,29.72,49.71
36,01-02-01,999,2,30.09,49.26
36,01-02-01,999,3,26.77,49.26
36,04-02-01,999,2,30.09,49.26
36,04-02-01,999,3,26.77,49.26
36,14-02-01,999,2,30.09,49.26
36,17-02-01,999,2,30.09,49.26
36,17-02-01,999,4,34.9,43.52
36,21-02-01,999,2,30.09,49.26
36,24-02-01,999,3,26.77,49.26
36,24-02-01,999,4,34.9,43.52
36,01-03-01,999,3,26.7,48.86
36,09-03-01,999,2,29.34,48.86
36,17-03-01,999,3,26.7,48.86
36,27-03-01,999,3,26.7,48.86
36,12-01-01,999,4,35.16,43.93
36,13-02-01,999,2,30.09,49.26
37,19-01-01,999,2,47.94,60.08
37,05-02-01,999,4,48.18,59.6
37,21-02-01,999,3,47.94,59.6
37,04-03-01,999,3,47.82,59.48
37,04-03-01,999,4,48.42,59.48
37,07-03-01,999,3,47.82,59.48
37,31-03-01,999,3,47.82,59.48
37,04-02-01,351,3,47.94,59.6
37,20-02-01,351,3,47.94,59.6
38,12-01-01,999,2,26.44,33.15
38,07-02-01,999,3,26.44,27.18
38,15-02-01,999,3,26.44,27.18
38,24-02-01,999,4,27.39,26.64
38,26-02-01,999,3,26.44,27.18
38,01-03-01,999,2,26.12,32.64
38,17-03-01,999,3,26.38,32.64
38,26-03-01,999,4,27.52,31.99
38,30-03-01,999,3,26.38,32.64
38,31-03-01,999,3,26.38,32.64
38,01-01-01,999,4,27.59,32.49
38,13-02-01,999,2,26.78,27.18
39,01-01-01,999,3,30.94,38.29
39,04-01-01,999,4,31.88,37.52
39,22-01-01,999,2,30.54,38.29
39,22-01-01,999,4,31.88,37.52
39,01-02-01,999,3,30.54,31.39
39,05-02-01,999,3,30.54,31.39
39,10-02-01,999,4,31.64,30.76
39,21-02-01,999,3,30.54,31.39
39,04-03-01,999,2,30.17,37.7
39,04-03-01,999,4,31.79,36.95
39,12-03-01,999,3,30.47,37.7
39,17-03-01,999,3,30.47,37.7
39,26-03-01,999,4,31.79,36.95
39,30-03-01,999,2,30.17,37.7
39,15-02-01,351,3,30.54,31.39
39,17-02-01,351,3,30.54,31.39
40,04-01-01,999,4,39.16,48.41
40,12-01-01,999,2,38.67,48.41
40,19-01-01,999,3,39.16,48.41
40,30-01-01,999,2,38.67,48.41
40,01-02-01,999,3,38.67,47.98
40,07-02-01,999,4,38.87,47.98
40,15-02-01,999,3,38.67,47.98
40,04-03-01,999,2,38.18,47.94
40,30-03-01,999,2,38.18,47.94
40,07-02-01,351,3,38.67,47.98
40,17-02-01,351,3,38.67,47.98
40,18-02-01,351,3,38.67,47.98
40,18-02-01,999,4,38.87,47.98
40,20-02-01,351,3,38.67,47.98
41,01-01-01,999,3,39.23,48.5
41,07-01-01,999,2,38.74,48.5
41,30-01-01,999,2,38.74,48.5
41,17-02-01,999,3,38.74,48.07
41,17-02-01,999,4,38.94,48.07
41,24-02-01,999,2,39.23,48.07
41,25-02-01,999,3,38.74,48.07
41,28-02-01,999,3,38.74,48.07
41,12-03-01,999,2,38.25,48.03
41,26-03-01,999,2,38.25,48.03
41,26-03-01,999,3,38.65,48.03
41,28-02-01,999,4,38.94,48.07
42,04-01-01,999,3,39.33,48.62
42,07-01-01,999,2,38.84,48.62
42,07-01-01,999,3,39.33,48.62
42,10-02-01,999,4,39.03,48.19
42,12-02-01,999,2,39.33,48.19
42,15-02-01,999,3,38.84,48.19
42,25-02-01,999,2,39.33,48.19
42,01-03-01,999,3,38.74,48.15
42,09-03-01,999,3,38.74,48.15
42,17-03-01,999,3,38.74,48.15
42,22-03-01,999,2,38.34,48.15
42,26-03-01,999,4,39.23,48.15
42,31-03-01,999,4,39.23,48.15
42,04-02-01,999,2,39.33,48.19
42,15-02-01,999,2,39.33,48.19
42,17-02-01,351,3,38.84,48.19
42,18-02-01,351,3,38.84,48.19
43,12-01-01,999,2,38.86,48.65
43,19-01-01,999,2,38.86,48.65
43,30-01-01,999,3,39.35,48.65
43,07-02-01,999,4,39.06,48.22
43,17-02-01,999,2,39.35,48.22
43,17-02-01,999,3,38.86,48.22
43,24-02-01,999,4,39.06,48.22
43,04-03-01,999,2,38.36,48.18
43,04-03-01,999,4,39.25,48.18
43,09-03-01,999,3,38.76,48.18
43,19-03-01,999,3,38.76,48.18
43,26-03-01,999,2,38.36,48.18
43,26-03-01,999,4,39.25,48.18
43,30-03-01,999,4,39.25,48.18
43,13-02-01,999,4,39.06,48.22
43,28-02-01,351,3,38.86,48.22
44,04-01-01,999,3,39.17,48.43
44,12-01-01,999,3,39.17,48.43
44,29-01-01,999,2,38.69,48.43
44,29-01-01,999,3,39.17,48.43
44,10-02-01,999,4,38.88,48
44,17-02-01,999,2,39.17,48
44,24-02-01,999,2,39.17,48
44,01-03-01,999,3,38.59,47.96
44,07-03-01,999,3,38.59,47.96
44,19-03-01,999,2,38.19,47.96
44,31-03-01,999,4,39.08,47.96
44,10-02-01,351,3,38.69,48
44,18-02-01,999,2,39.17,48
45,04-01-01,999,3,38.5,47.6
45,04-01-01,999,4,38.5,47.6
45,12-01-01,999,2,38.01,47.6
45,17-01-01,999,3,38.5,47.6
45,19-01-01,999,4,38.5,47.6
45,24-02-01,999,4,38.21,47.17
45,26-03-01,999,3,37.92,47.13
45,30-03-01,999,3,37.92,47.13
46,10-02-01,999,4,20.51,25.38
46,15-02-01,999,2,19.29,24.79
46,25-02-01,999,2,19.29,24.79
46,20-02-01,999,4,20.51,25.38
47,17-01-01,999,3,24.65,30.13
47,19-01-01,999,2,24.33,29.83
47,22-01-01,999,4,25.56,29.23
47,01-02-01,999,2,24.63,29.68
47,04-02-01,999,2,24.63,29.68
47,05-02-01,999,3,24.35,29.98
47,21-02-01,999,4,25.37,29.08
47,25-02-01,999,2,24.63,29.68
47,07-03-01,999,2,24.02,29.37
47,09-03-01,999,2,24.02,29.37
47,17-03-01,999,3,24.29,29.67
47,19-03-01,999,4,25.49,28.78
47,26-03-01,999,2,24.02,29.37
47,01-01-01,999,4,25.56,29.23
47,12-01-01,999,4,25.56,29.23
47,20-02-01,999,4,25.37,29.08
48,04-01-01,999,3,10.21,12.64
48,17-01-01,999,3,10.21,12.64
48,04-02-01,999,2,10.21,10.36
48,07-02-01,999,2,10.21,10.36
48,10-02-01,999,2,10.21,10.36
48,12-03-01,999,3,10.06,12.44
48,26-03-01,999,3,10.06,12.44
48,12-01-01,999,3,10.21,12.64
48,28-02-01,999,4,10.44,10.15
113,01-01-01,999,3,20.46,24.9
113,10-02-01,999,4,20.71,24.87
113,17-02-01,999,3,20.21,24.87
113,21-02-01,999,2,19.87,24.87
113,22-03-01,999,3,20.16,24.72
113,23-03-01,999,4,20.82,24.72
113,31-03-01,999,2,19.38,24.72
113,07-02-01,351,3,20.21,24.87
113,08-02-01,999,2,19.87,24.87
113,18-02-01,999,2,19.87,24.87
113,20-02-01,999,2,19.87,24.87
114,04-01-01,999,2,15.93,20.79
114,23-01-01,999,3,15.8,20.55
114,24-01-01,999,2,15.93,20.79
114,26-01-01,999,2,15.93,20.79
114,09-02-01,999,4,18.02,20.99
114,03-03-01,999,4,18.11,20.97
114,04-03-01,999,3,15.56,20.56
114,14-03-01,999,3,15.56,20.56
114,17-03-01,999,2,15.72,20.79
114,18-03-01,999,2,15.72,20.79
114,19-03-01,999,3,15.56,20.56
114,18-02-01,351,3,15.6,20.57
114,19-02-01,999,4,18.02,20.99
114,24-02-01,999,4,18.02,20.99
114,28-02-01,999,2,16.12,20.81
115,06-02-01,999,3,8.06,9.4
115,21-02-01,999,3,8.06,9.4
115,25-02-01,999,2,8.1,9.41
115,01-03-01,999,3,8.02,9.4
115,05-03-01,999,2,7.87,9.41
115,05-03-01,999,3,8.02,9.4
115,18-03-01,999,4,7.99,9.19
115,19-03-01,999,2,7.87,9.41
115,27-03-01,999,2,7.87,9.41
115,31-03-01,999,4,7.99,9.19
115,06-02-01,351,3,8.06,9.4
116,01-01-01,999,3,11.04,12.59
116,11-01-01,999,4,10.86,12.31
116,18-01-01,999,2,10.83,12.6
116,21-01-01,999,2,10.83,12.6
116,24-01-01,999,2,10.83,12.6
116,27-01-01,999,3,11.04,12.59
116,27-01-01,999,4,10.86,12.31
116,30-01-01,999,4,10.86,12.31
116,04-02-01,999,3,10.86,12.67
116,07-02-01,999,4,10.74,12.39
116,17-02-01,999,3,10.86,12.67
116,25-02-01,999,2,10.91,12.68
116,05-03-01,999,2,10.61,12.68
116,05-03-01,999,4,10.76,12.39
116,17-03-01,999,3,10.8,12.67
116,22-03-01,999,2,10.61,12.68
116,24-03-01,999,4,10.76,12.39
116,26-03-01,999,2,10.61,12.68
116,26-03-01,999,4,10.76,12.39
116,20-02-01,351,3,10.86,12.67
117,09-01-01,999,4,8.19,9.7
117,17-01-01,999,3,7.95,9.75
117,23-01-01,999,3,7.95,9.75
117,30-01-01,999,3,7.95,9.75
117,31-01-01,999,4,8.19,9.7
117,05-02-01,999,4,8.13,9.71
117,15-02-01,999,4,8.13,9.71
117,19-02-01,999,2,7.73,9.76
117,09-03-01,999,2,7.53,9.75
117,21-03-01,999,4,8.17,9.7
117,26-03-01,999,2,7.53,9.75
117,01-02-01,351,3,7.85,9.76
117,08-02-01,999,2,7.73,9.76
117,24-02-01,999,2,7.73,9.76
118,11-01-01,999,3,16,17.36
118,17-01-01,999,3,16,17.36
118,04-02-01,999,3,15.41,17.38
118,13-02-01,999,3,15.41,17.38
118,13-02-01,999,4,15.75,17.55
118,18-02-01,999,2,16.02,17.48
118,19-02-01,999,2,16.02,17.48
118,22-02-01,999,4,15.75,17.55
118,05-03-01,999,3,15.29,17.37
118,07-03-01,999,3,15.29,17.37
118,19-03-01,999,3,15.29,17.37
118,20-03-01,999,4,15.99,17.54
118,22-03-01,999,2,14.82,17.47
118,22-03-01,999,3,15.29,17.37
118,01-01-01,999,3,16,17.36
118,06-02-01,351,3,15.41,17.38
118,16-02-01,999,2,16.02,17.48
119,04-01-01,999,2,5.93,7.51
119,05-01-01,999,3,6.18,7.51
119,23-01-01,999,3,6.18,7.51
119,31-01-01,999,3,6.18,7.51
119,09-02-01,999,3,6.1,7.51
119,25-02-01,999,4,6.32,7.43
119,27-02-01,999,3,6.1,7.51
119,04-03-01,999,2,5.85,7.46
119,17-03-01,999,2,5.85,7.46
119,17-03-01,999,4,6.35,7.39
119,21-03-01,999,4,6.35,7.39
119,26-03-01,999,2,5.85,7.46
119,06-02-01,351,3,6.1,7.51
119,11-02-01,351,3,6.1,7.51
120,06-01-01,999,2,11.51,54.55
120,10-01-01,999,2,11.51,54.55
120,18-01-01,999,2,11.51,54.55
120,22-01-01,999,2,11.51,54.55
120,22-01-01,999,3,12.03,54.55
120,29-01-01,999,2,11.51,54.55
120,30-01-01,999,2,11.51,54.55
120,31-01-01,999,3,12.03,54.55
120,05-02-01,999,4,11.67,54.29
120,14-02-01,999,2,11.98,54.29
120,19-02-01,999,3,11.47,54.29
120,21-02-01,999,2,11.98,54.29
120,01-03-01,999,3,11.3,54.13
120,07-03-01,999,3,11.3,54.13
120,17-03-01,999,2,10.9,54.13
120,23-03-01,999,2,10.9,54.13
120,23-03-01,999,4,11.82,54.13
120,26-03-01,999,2,10.9,54.13
120,13-02-01,999,2,11.98,54.29
120,18-02-01,999,4,11.67,54.29
120,20-02-01,999,2,11.98,54.29
120,27-02-01,351,3,11.47,54.29
121,04-01-01,999,2,9.69,11.31
121,09-01-01,999,3,9.85,11.31
121,12-01-01,999,3,9.85,11.31
121,16-01-01,999,3,9.85,11.31
121,27-01-01,999,4,9.73,10.97
121,06-03-01,999,3,9.7,11.19
121,30-03-01,999,3,9.7,11.19
122,04-01-01,999,2,16.61,20.86
122,10-01-01,999,2,16.61,20.86
122,11-01-01,999,2,16.61,20.86
122,29-01-01,999,2,16.61,20.86
122,01-02-01,999,3,16.61,20.86
122,15-02-01,999,4,16.69,20.23
122,18-02-01,999,3,16.61,20.86
122,24-02-01,999,2,16.82,20.86
122,02-03-01,999,3,16.57,20.86
122,11-03-01,999,2,16.4,20.86
122,20-03-01,999,3,16.57,20.86
122,23-03-01,999,3,16.57,20.86
122,22-02-01,351,3,16.61,20.86
122,27-02-01,999,2,16.82,20.86
123,15-01-01,999,4,46.66,56.12
123,16-01-01,999,3,46.66,57.86
123,23-01-01,999,3,46.66,57.86
123,31-01-01,999,4,46.66,56.12
123,09-02-01,999,4,46.31,56.12
123,14-02-01,999,3,46.08,57.86
123,16-02-01,999,3,46.08,57.86
123,22-02-01,999,3,46.08,57.86
123,24-02-01,999,4,46.31,56.12
123,26-02-01,999,2,46.66,57.86
